session_id,user_agent,ip_address,page_views,session_duration,avg_time_per_page,bounce_rate,scroll_depth,click_count,form_interactions,search_queries,request_frequency,javascript_enabled,cookie_enabled,screen_resolution,browser_language,referer_type,hour_of_day,day_of_week,time_between_clicks,page_load_time,unique_pages_visited,sequential_page_views,back_button_usage,tab_switches,copy_paste_events,is_bot
session_010041,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,93.43.134.95,4,701,125.4,0.629,86.2,4,0,2,3.37,1,1,1366x768,en-GB,search,16,7,6295.0,1394.0,4,0.699,4,4,0,0
session_010042,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,236.55.44.24,4,815,10.0,0.491,70.7,7,2,1,2.76,1,1,1920x1080,de-DE,search,11,6,11644.0,1842.0,4,0.449,4,1,4,0
session_010043,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,218.19.127.223,4,830,107.65,0.348,66.0,9,4,2,4.9,1,1,1366x768,de-DE,social,7,2,4687.0,1051.0,4,0.34,4,5,0,0
session_010044,python-requests/2.25.1,183.229.152.167,10,116,8.21,0.227,23.0,2,0,1,17.45,0,0,800x600,,direct,23,6,105.0,1014.0,10,0.937,0,0,1,1
session_010045,curl/7.68.0,61.126.230.130,12,138,9.9,0.106,4.8,4,0,0,12.54,1,0,unknown,unknown,direct,22,3,675.0,801.0,12,0.982,0,0,0,1
session_010046,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,20.112.128.249,4,289,115.57,0.506,61.8,13,2,1,5.0,1,1,1366x768,en-US,direct,12,4,13477.0,1286.0,4,0.566,2,3,1,0
session_010047,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,8.214.112.104,3,233,64.55,0.604,48.5,6,2,4,3.58,1,0,1366x768,pt-BR,social,16,7,5116.0,1725.0,2,0.22,4,3,1,0
session_010048,PostmanRuntime/7.26.8,245.245.249.134,14,199,7.17,0.202,2.2,3,0,1,8.35,1,0,unknown,,direct,16,1,398.0,1010.0,14,0.997,0,0,0,1
session_010049,Scrapy/2.5.1,248.106.70.32,16,124,3.32,0.122,24.0,2,0,0,19.6,0,0,0x0,unknown,direct,20,4,691.0,909.0,13,0.811,0,0,0,1
session_010050,PostmanRuntime/7.26.8,199.215.225.43,7,245,12.99,0.196,22.7,0,0,2,18.42,0,0,1024x768,en,direct,16,5,561.0,1012.0,7,0.837,0,0,0,1
session_010051,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,191.76.193.152,6,202,10.0,0.416,40.6,13,1,1,0.98,1,1,1366x768,es-ES,direct,18,7,6860.0,1809.0,6,0.655,2,4,0,0
session_010052,curl/7.68.0,122.165.185.88,16,195,8.07,0.108,10.9,0,0,0,10.21,0,0,0x0,,direct,19,1,145.0,398.0,7,0.831,2,0,0,1
session_010053,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,130.168.97.97,3,226,19.37,0.598,93.9,7,3,3,1.92,1,1,375x667,fr-FR,search,11,3,1195.0,1298.0,3,0.219,2,1,0,0
session_010054,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),214.7.124.95,9,645,43.24,0.359,87.4,5,3,2,2.61,1,1,1536x864,en-GB,referral,18,4,5548.0,488.0,7,0.697,5,0,0,0
session_010055,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,137.142.69.20,4,403,84.67,0.506,91.0,7,1,1,4.61,1,1,1920x1080,fr-FR,referral,4,6,14783.0,1499.0,4,0.297,3,3,1,0
session_010056,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,241.178.71.156,6,334,48.07,0.522,94.2,6,1,1,1.69,1,1,1536x864,pt-BR,referral,21,1,9434.0,1036.0,6,0.62,2,1,2,0
session_010057,PostmanRuntime/7.26.8,47.228.50.174,18,144,6.0,0.176,2.8,1,0,0,14.8,0,0,800x600,en,direct,2,7,438.0,746.0,8,0.888,0,0,0,1
session_010058,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),124.152.74.229,3,511,47.82,0.417,47.4,13,2,0,4.06,1,1,1366x768,en-GB,referral,17,3,8908.0,699.0,3,0.593,3,1,0,0
session_010059,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),170.105.117.80,7,451,44.95,0.429,77.6,4,3,1,4.12,1,1,1920x1080,pt-BR,direct,18,1,9887.0,1394.0,6,0.227,5,2,3,0
session_010060,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,231.103.225.173,5,781,29.96,0.368,91.4,7,2,1,0.85,0,1,375x667,en-US,search,13,1,4331.0,1286.0,5,0.471,2,1,0,0
session_010061,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,167.212.104.33,2,487,112.71,0.616,73.7,7,2,0,2.85,1,1,1920x1080,fr-FR,search,16,3,6958.0,1163.0,2,0.368,3,1,2,0
session_010062,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,119.71.136.204,8,759,42.38,0.681,73.8,7,0,4,3.63,1,1,375x667,es-ES,direct,20,6,12958.0,1603.0,5,0.224,0,0,1,0
session_010063,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,12.202.68.226,9,106,57.45,0.387,83.7,11,6,2,2.69,0,1,1366x768,pt-BR,social,0,4,6612.0,1181.0,4,0.268,5,2,1,0
session_010064,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,211.17.216.28,5,430,111.49,0.338,69.0,9,1,0,4.82,1,1,1920x1080,es-ES,direct,0,1,1709.0,1497.0,1,0.552,2,3,2,0
session_010065,PostmanRuntime/7.26.8,27.218.144.113,17,161,13.3,0.106,10.7,1,0,0,15.85,0,0,0x0,en,direct,23,2,526.0,574.0,11,0.89,2,0,0,1
session_010066,PostmanRuntime/7.26.8,181.10.189.219,16,238,7.3,0.166,14.8,1,0,0,15.69,0,0,1024x768,unknown,direct,5,1,559.0,995.0,13,0.977,0,0,0,1
session_010067,PostmanRuntime/7.26.8,43.158.227.127,18,264,9.77,0.3,15.0,1,0,1,10.86,0,0,1024x768,en,direct,15,5,222.0,849.0,14,0.898,1,0,0,1
session_010068,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,115.241.147.45,7,787,82.56,0.553,57.7,13,0,1,2.33,1,1,375x667,en-GB,referral,8,4,9006.0,853.0,5,0.412,2,0,4,0
session_010069,python-requests/2.25.1,139.153.222.183,23,198,8.38,0.251,22.8,1,0,1,18.15,1,0,unknown,unknown,direct,17,7,502.0,788.0,19,0.836,1,0,0,1
session_010070,python-requests/2.25.1,9.92.96.170,20,185,2.26,0.161,13.3,1,0,0,16.03,0,0,1024x768,unknown,direct,4,7,112.0,840.0,15,0.983,0,0,0,1
session_010071,Go-http-client/1.1,153.98.37.79,10,145,7.46,0.25,21.6,1,0,0,19.37,0,1,0x0,unknown,search,0,2,974.0,820.0,4,0.852,0,0,0,1
session_010072,Go-http-client/1.1,69.195.153.167,13,235,11.6,0.199,28.6,2,0,0,15.46,0,1,unknown,unknown,direct,7,6,507.0,949.0,13,0.947,0,0,0,1
session_010073,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,92.146.143.65,9,375,97.93,0.482,42.5,7,1,2,3.78,1,0,1440x900,es-ES,search,8,2,9614.0,1107.0,4,0.309,4,5,0,0
session_010074,Go-http-client/1.1,55.45.213.18,15,236,7.45,0.181,21.0,5,0,1,12.4,0,0,800x600,unknown,direct,10,5,252.0,757.0,13,0.981,0,0,0,1
session_010075,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,133.166.99.66,4,194,79.48,0.727,60.5,8,3,0,3.96,1,1,1440x900,pt-BR,social,10,3,3342.0,2031.0,4,0.534,4,0,1,0
session_010076,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),241.38.154.251,3,248,83.11,0.344,43.4,13,1,0,0.92,1,1,1366x768,fr-FR,direct,13,4,1429.0,1558.0,2,0.674,2,2,0,0
session_010077,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,35.147.66.92,3,721,27.99,0.308,58.5,10,3,0,1.07,1,1,1440x900,fr-FR,direct,13,3,11428.0,1225.0,3,0.55,0,0,1,0
session_010078,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,68.37.69.79,7,437,62.49,0.379,53.7,4,4,2,2.28,1,1,1366x768,de-DE,search,14,4,1681.0,1271.0,6,0.669,4,2,3,0
session_010079,PostmanRuntime/7.26.8,127.42.56.13,13,210,7.96,0.139,8.9,3,0,1,10.39,0,0,0x0,en,direct,2,4,942.0,942.0,13,0.965,0,0,0,1
session_010080,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,71.253.99.90,8,739,11.25,0.518,61.3,12,3,3,1.2,1,1,1920x1080,fr-FR,social,19,7,3365.0,760.0,6,0.295,4,4,0,0
session_010081,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,35.173.60.130,4,358,31.12,0.448,51.9,9,2,1,3.06,1,1,1366x768,de-DE,search,11,1,11247.0,1100.0,4,0.483,2,5,3,0
session_010082,Scrapy/2.5.1,65.111.98.211,8,197,8.65,0.165,14.6,1,0,0,9.37,0,1,0x0,,direct,7,4,313.0,1065.0,8,0.988,0,0,0,1
session_010083,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,229.245.246.166,3,531,83.2,0.396,43.9,5,4,0,0.55,1,1,1440x900,de-DE,search,13,2,13629.0,963.0,2,0.53,5,3,0,0
session_010084,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,95.146.164.30,4,487,94.5,0.603,41.1,9,1,1,4.02,0,1,1920x1080,es-ES,direct,15,4,1194.0,1659.0,4,0.459,5,2,0,0
session_010085,PostmanRuntime/7.26.8,129.197.66.151,6,177,2.55,0.235,3.2,1,0,0,18.79,0,1,unknown,unknown,direct,22,7,844.0,831.0,6,0.904,0,0,0,1
session_010086,PostmanRuntime/7.26.8,120.34.68.141,13,162,6.36,0.221,9.5,1,0,0,18.23,0,1,0x0,en,direct,6,7,260.0,931.0,13,0.871,1,0,1,1
session_010087,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,255.105.220.231,6,299,42.35,0.701,41.8,11,3,1,2.48,1,1,1366x768,en-GB,search,16,5,5455.0,1043.0,4,0.575,0,3,0,0
session_010088,python-requests/2.25.1,219.49.104.233,17,148,5.76,0.228,28.8,2,0,1,10.31,0,0,unknown,en,direct,2,1,107.0,935.0,13,0.814,0,0,0,1
session_010089,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,56.121.220.109,11,472,65.26,0.577,63.5,11,2,3,3.3,1,1,375x667,pt-BR,direct,10,2,8986.0,794.0,6,0.212,1,0,0,0
session_010090,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,23.155.216.247,2,434,46.22,0.497,45.3,7,0,3,4.6,1,1,1920x1080,en-GB,search,11,3,1161.0,1216.0,2,0.499,2,1,0,0
session_010091,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,252.117.6.63,1,166,39.44,0.767,46.3,13,1,1,4.22,1,1,375x667,de-DE,referral,13,5,14287.0,994.0,1,0.482,3,1,1,0
session_010092,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),23.151.206.48,9,442,99.78,0.694,74.7,9,3,2,3.85,1,0,1440x900,de-DE,social,17,4,11930.0,1482.0,5,0.448,3,0,1,0
session_010093,PostmanRuntime/7.26.8,194.147.211.247,21,132,2.5,0.279,1.2,0,0,0,8.79,0,0,1024x768,en,direct,1,5,395.0,1183.0,12,0.97,0,0,0,1
session_010094,Go-http-client/1.1,165.131.248.210,12,224,4.39,0.201,12.5,3,0,0,12.02,1,1,0x0,en,direct,21,6,131.0,783.0,12,0.884,1,0,1,1
session_010095,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),147.101.18.134,7,356,12.68,0.416,80.8,8,0,1,4.5,1,1,1366x768,pt-BR,search,13,3,6529.0,1315.0,7,0.253,6,3,0,0
session_010096,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),4.36.154.48,5,177,70.43,0.497,51.5,7,0,2,0.95,1,0,1920x1080,de-DE,social,16,1,13779.0,1019.0,5,0.245,3,1,1,0
session_010097,curl/7.68.0,4.149.201.78,14,284,8.79,0.234,25.4,0,0,1,12.1,1,0,0x0,,direct,1,7,336.0,791.0,14,0.827,0,0,0,1
session_010098,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),220.194.225.69,5,577,74.78,0.514,80.7,7,1,1,0.8,1,1,1920x1080,pt-BR,direct,21,7,5356.0,1175.0,5,0.398,5,1,0,0
session_010099,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),28.72.21.20,7,589,82.65,0.524,77.9,9,1,0,2.33,1,1,1536x864,en-GB,search,1,2,12905.0,963.0,7,0.205,2,1,0,0
session_010100,python-requests/2.25.1,110.183.79.88,13,115,5.33,0.215,16.3,1,0,1,18.43,1,1,0x0,unknown,direct,3,3,421.0,1023.0,12,0.959,0,0,0,1
session_010101,Go-http-client/1.1,178.29.253.26,14,125,8.36,0.243,2.1,2,1,0,16.26,0,0,0x0,unknown,direct,9,2,438.0,910.0,14,0.927,0,0,0,1
session_010102,PostmanRuntime/7.26.8,29.8.157.143,13,183,9.24,0.26,22.8,3,0,0,15.04,0,0,1024x768,,direct,17,6,136.0,1018.0,13,0.802,0,0,0,1
session_010103,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),87.40.118.56,9,491,61.44,0.45,68.4,15,1,1,1.11,1,1,1536x864,es-ES,search,13,3,7342.0,1677.0,2,0.536,1,2,2,0
session_010104,Go-http-client/1.1,92.1.252.67,10,177,6.23,0.181,15.7,0,0,0,8.13,0,0,unknown,,direct,17,5,958.0,942.0,10,0.826,0,0,0,1
session_010105,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,59.223.114.203,2,464,68.93,0.469,66.7,8,1,0,1.7,1,1,375x667,en-US,social,8,3,5062.0,915.0,2,0.631,3,3,3,0
session_010106,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),32.239.169.54,3,312,26.23,0.596,54.7,13,3,3,0.87,1,1,1440x900,pt-BR,referral,23,4,2316.0,1138.0,3,0.581,2,1,0,0
session_010107,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,15.247.111.27,9,361,25.06,0.628,55.6,8,2,1,2.29,1,1,1366x768,es-ES,search,21,7,4368.0,589.0,7,0.593,3,3,1,0
session_010108,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,223.149.181.67,1,478,18.32,0.658,61.6,6,2,2,3.13,1,1,1536x864,en-US,referral,15,1,2448.0,1018.0,1,0.316,1,4,2,0
session_010109,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,169.199.41.209,3,653,71.05,0.303,81.0,10,2,5,3.33,1,1,1440x900,de-DE,search,11,2,11245.0,1032.0,2,0.384,3,2,1,0
session_010110,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,85.182.66.168,7,245,85.81,0.477,52.3,4,3,2,1.93,1,1,1536x864,en-US,social,14,7,8360.0,1705.0,7,0.243,2,3,1,0
session_010111,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,177.170.152.38,9,689,58.79,0.516,43.6,4,7,0,1.04,1,1,1440x900,fr-FR,direct,16,3,5649.0,1739.0,5,0.627,3,1,2,0
session_010112,Scrapy/2.5.1,134.146.251.151,17,85,11.68,0.285,20.7,0,0,1,13.75,1,1,unknown,en,social,19,2,213.0,1290.0,6,0.891,0,0,0,1
session_010113,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),204.110.243.31,5,672,61.27,0.687,67.9,4,3,0,2.29,1,1,1440x900,de-DE,direct,4,4,12367.0,1125.0,4,0.323,5,2,0,0
session_010114,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),146.151.56.132,7,278,72.75,0.425,92.9,6,1,0,2.71,1,1,375x667,de-DE,referral,20,1,3091.0,884.0,6,0.454,4,2,0,0
session_010115,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,140.228.168.178,10,370,10.0,0.697,53.4,11,0,0,2.01,1,1,375x667,en-US,search,14,4,6484.0,1247.0,2,0.482,3,1,1,0
session_010116,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),230.203.39.227,8,138,104.76,0.759,54.8,5,3,0,2.68,1,1,1920x1080,de-DE,direct,8,2,3654.0,1510.0,6,0.26,4,1,2,0
session_010117,python-requests/2.25.1,233.233.129.181,18,157,12.57,0.127,13.9,5,0,0,13.96,0,0,unknown,unknown,direct,13,2,604.0,880.0,18,0.976,1,0,0,1
session_010118,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),217.4.94.164,7,359,88.3,0.326,88.5,14,0,1,3.98,1,1,375x667,en-US,search,8,1,11306.0,1479.0,3,0.469,5,2,1,0
session_010119,PostmanRuntime/7.26.8,47.165.163.235,9,115,8.55,0.197,20.9,1,0,0,10.09,1,1,1024x768,,direct,6,7,846.0,1005.0,9,0.878,0,0,0,1
session_010120,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,54.137.6.179,6,267,76.81,0.314,86.4,13,2,0,3.04,1,1,1920x1080,pt-BR,search,6,5,11295.0,1265.0,4,0.296,2,1,0,0
session_010121,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,185.136.170.101,7,403,97.28,0.413,72.5,8,3,2,3.46,1,1,1920x1080,en-GB,search,0,5,1149.0,1121.0,1,0.406,2,1,1,0
session_010122,curl/7.68.0,98.104.167.87,23,126,14.84,0.119,20.8,4,0,0,10.7,0,0,0x0,unknown,direct,23,1,196.0,601.0,9,0.996,0,0,0,1
session_010123,python-requests/2.25.1,135.197.164.214,11,223,0.5,0.137,9.4,1,0,0,19.05,0,0,unknown,,direct,5,5,678.0,1218.0,6,0.948,0,0,0,1
session_010124,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,193.183.36.34,9,218,87.93,0.702,65.4,10,2,1,4.68,1,1,375x667,en-US,search,7,3,13448.0,976.0,3,0.418,4,1,2,0
session_010125,Go-http-client/1.1,242.39.54.221,11,120,6.71,0.232,19.0,1,0,2,15.57,1,0,0x0,,social,1,5,522.0,797.0,11,0.926,0,0,0,1
session_010126,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,231.178.213.230,4,768,31.51,0.465,88.3,10,1,1,4.86,1,1,1440x900,en-GB,search,21,4,8007.0,891.0,3,0.54,6,2,2,0
session_010127,Go-http-client/1.1,191.203.147.142,14,267,10.36,0.169,26.2,3,0,0,15.18,1,1,0x0,,direct,22,2,893.0,667.0,14,0.871,1,0,0,1
session_010128,Scrapy/2.5.1,89.255.145.231,13,136,9.8,0.214,22.8,4,0,0,12.8,0,0,0x0,unknown,direct,20,5,521.0,803.0,10,0.894,0,0,0,1
session_010129,Scrapy/2.5.1,2.165.152.171,11,139,3.0,0.144,6.4,1,0,1,14.86,0,0,0x0,en,direct,23,1,448.0,976.0,11,0.966,0,0,0,1
session_010130,Scrapy/2.5.1,183.233.77.16,17,116,7.65,0.286,20.1,0,0,0,10.27,1,1,1024x768,unknown,search,9,1,996.0,1028.0,16,0.936,0,0,0,1
session_010131,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,245.238.83.85,7,543,61.36,0.358,59.8,13,2,4,4.81,1,0,1536x864,pt-BR,social,13,6,1038.0,1520.0,7,0.54,3,3,2,0
session_010132,curl/7.68.0,161.217.164.82,18,185,7.15,0.159,14.3,0,0,0,11.51,1,0,800x600,unknown,direct,10,5,356.0,629.0,14,0.944,1,0,0,1
session_010133,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,240.7.86.121,7,258,70.94,0.763,59.1,10,0,3,3.74,1,1,1920x1080,en-GB,referral,10,2,5786.0,856.0,3,0.625,2,2,1,0
session_010134,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,174.43.224.60,9,545,70.24,0.329,86.8,4,3,2,3.21,1,1,1536x864,fr-FR,social,10,7,3783.0,1105.0,9,0.523,3,2,0,0
session_010135,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),48.189.18.195,2,171,68.35,0.744,52.2,12,1,1,3.8,1,1,375x667,es-ES,direct,13,6,2016.0,559.0,2,0.232,3,2,2,0
session_010136,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,84.40.14.198,7,528,91.26,0.348,64.3,8,2,1,1.7,1,1,1366x768,en-GB,social,7,4,12246.0,983.0,5,0.46,3,0,3,0
session_010137,python-requests/2.25.1,189.53.250.120,20,275,13.33,0.199,6.1,2,0,0,8.41,1,0,unknown,en,direct,14,4,499.0,848.0,7,0.815,0,0,0,1
session_010138,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,214.222.121.128,7,763,73.25,0.329,57.5,7,2,4,0.7,1,1,375x667,en-US,social,8,5,4326.0,1366.0,7,0.333,3,1,0,0
session_010139,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,11.136.37.212,7,418,40.22,0.373,75.6,7,3,1,4.52,1,1,1366x768,en-US,search,21,1,2130.0,1553.0,7,0.298,5,2,0,0
session_010140,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),232.101.91.170,15,459,53.52,0.472,54.4,11,0,1,1.71,1,1,1440x900,es-ES,search,20,3,11826.0,1325.0,2,0.21,3,4,1,0
session_010141,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,46.126.111.127,4,429,70.22,0.794,64.1,8,2,1,3.94,1,0,1366x768,pt-BR,search,10,2,2953.0,2302.0,2,0.697,7,3,0,0
session_010142,PostmanRuntime/7.26.8,210.1.142.75,13,213,10.61,0.251,1.4,2,0,0,9.9,1,0,unknown,en,referral,22,1,798.0,790.0,9,0.989,0,0,0,1
session_010143,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,166.224.34.198,4,120,50.05,0.731,88.4,10,0,7,1.77,1,1,1536x864,es-ES,search,9,4,1386.0,1395.0,4,0.52,1,2,0,0
session_010144,PostmanRuntime/7.26.8,223.37.114.216,10,175,13.13,0.262,4.2,0,0,0,19.63,1,1,800x600,,direct,21,5,206.0,699.0,10,1.0,0,0,0,1
session_010145,Scrapy/2.5.1,228.226.202.89,14,256,8.26,0.183,7.8,0,0,1,18.32,0,1,800x600,unknown,direct,20,5,526.0,767.0,12,0.907,0,0,0,1
session_010146,curl/7.68.0,90.166.177.230,24,152,5.88,0.273,17.1,3,1,0,15.36,1,0,0x0,unknown,direct,9,1,357.0,685.0,14,0.918,0,0,0,1
session_010147,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,47.67.129.217,9,664,65.98,0.356,80.1,12,2,2,4.35,1,0,1440x900,en-US,search,20,4,10057.0,1357.0,3,0.508,5,0,1,0
session_010148,Scrapy/2.5.1,78.234.230.195,14,149,7.6,0.14,13.5,1,0,2,10.42,1,0,0x0,en,direct,2,5,331.0,1078.0,10,0.816,0,0,0,1
session_010149,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,81.40.62.65,7,239,101.1,0.758,73.6,6,2,0,4.54,1,1,375x667,en-GB,social,23,5,10115.0,797.0,2,0.661,3,2,0,0
session_010150,PostmanRuntime/7.26.8,185.36.106.151,14,304,10.54,0.189,13.6,1,1,1,10.74,0,0,unknown,en,direct,2,7,294.0,462.0,13,0.879,0,0,0,1
session_010151,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,50.48.241.241,3,535,84.02,0.627,76.1,5,1,2,4.72,1,1,1440x900,de-DE,direct,13,7,8772.0,659.0,3,0.254,6,1,6,0
session_010152,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,203.254.227.136,10,741,61.7,0.682,83.8,11,3,0,1.84,1,1,375x667,en-US,referral,18,5,10068.0,1261.0,4,0.435,4,1,1,0
session_010153,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,102.164.74.38,3,573,15.81,0.71,42.8,7,3,1,2.35,1,1,1366x768,fr-FR,direct,15,1,2352.0,926.0,3,0.265,2,1,5,0
session_010154,Scrapy/2.5.1,29.77.186.120,15,244,6.8,0.258,15.4,3,0,1,18.83,1,1,800x600,en,direct,21,4,892.0,98.0,15,0.873,0,0,0,1
session_010155,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,59.128.163.137,9,413,41.45,0.652,67.4,9,5,1,1.52,1,1,1920x1080,en-US,search,14,3,9393.0,1262.0,9,0.594,3,1,3,0
session_010156,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,178.60.55.243,7,67,52.14,0.688,79.4,9,1,3,3.99,1,1,1920x1080,fr-FR,search,15,3,14764.0,530.0,5,0.451,3,0,1,0
session_010157,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,121.5.88.192,3,473,85.11,0.713,81.1,12,2,1,3.05,1,1,1366x768,es-ES,social,20,6,11602.0,1300.0,3,0.274,1,1,2,0
session_010158,Go-http-client/1.1,16.36.194.109,10,80,8.69,0.145,9.1,0,0,0,18.85,1,1,800x600,unknown,direct,11,1,540.0,698.0,9,0.962,0,0,0,1
session_010159,python-requests/2.25.1,230.240.187.70,18,237,9.78,0.217,20.8,4,0,3,16.19,1,1,unknown,unknown,direct,3,6,295.0,879.0,11,0.942,0,0,1,1
session_010160,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,132.202.51.124,3,191,53.93,0.421,83.9,6,2,0,1.62,1,1,1920x1080,de-DE,referral,17,7,10694.0,1483.0,3,0.503,4,3,1,0
session_010161,python-requests/2.25.1,215.144.10.68,14,75,9.92,0.13,20.9,0,0,0,18.02,1,0,0x0,unknown,social,6,4,715.0,689.0,11,0.927,0,0,0,1
session_010162,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,251.171.247.134,5,398,32.31,0.38,49.3,7,1,1,3.8,1,1,1920x1080,pt-BR,search,20,2,1654.0,1323.0,5,0.504,3,3,0,0
session_010163,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,187.62.157.234,5,815,37.47,0.394,92.9,8,2,0,1.62,1,1,1440x900,en-GB,direct,12,7,2836.0,1484.0,3,0.239,2,3,0,0
session_010164,Go-http-client/1.1,92.183.194.153,15,63,7.29,0.109,19.8,0,0,1,15.88,1,0,1024x768,unknown,direct,5,2,983.0,479.0,15,0.883,0,0,0,1
session_010165,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,74.244.90.182,5,294,57.77,0.352,41.7,7,0,1,0.59,1,1,1536x864,en-US,direct,15,2,8308.0,445.0,5,0.583,2,0,2,0
